adm0,country,adm1,province,cases,outbreaks,cas.or.out,lon,lat,altitude,pop.tot,logpop,LC0,LC1,LC2,LC3,LC4,LC5,LC6,LC7,LC8,LC9,LC10,LC11,LC12,LC13,LC14,LC15,LC16,EVI.mean,adm0_adm1,surv.qual.adm0
LBY,Libya,26,Sabratah Surman,0,0,0,12.47524854,32.7548953,21.7186442,185484,5.268306453,0.232452473,0,0,0,0,0,0,0.14049252,0.010305598,0.015916341,0.014028082,0,0.037617456,0.306293446,0,0,0.242894362,0.159626324,LBY_26,NA
LBY,Libya,27,Surt,0,0,0,16.72463056,31.11477514,39.14836168,168770,5.22729525,0.226868742,0,0,0,0,0,0,0.046324477,8.48E-06,2.55E-05,1.13E-05,0,0,0.20033172,0,0,0.526429759,0.110684026,LBY_27,NA
LBY,Libya,28,Tajura' wa an Nawahi al Arba,0,0,0,13.22120573,32.87390404,10.14923941,884907,5.946897631,0.302848274,0,0,0,0,0,0,0.050770025,0.003905859,0.005825002,0.00242125,0,0.007885711,0.579877767,0,0,0.046465993,0.122405405,LBY_28,NA
LBY,Libya,29,Tarabulus,0,0,0,13.06184581,32.76099,47.36284994,519154,5.715296205,0.003905703,0,0,0,0,0,0,0.083490123,0.041103198,0.036475385,0.022832417,0,0.03487157,0.715247275,0,0,0.062074478,0.20202001,LBY_29,NA
LBY,Libya,30,Tarhunah-Masallatah,0,0,0,13.89438941,31.89624919,246.0871888,150501,5.177539386,0,0,0,0,0,0,0,0.493538966,0.007950416,0.001289403,0.000841193,0,0,0.290053937,0,0,0.206325977,0.115247823,LBY_30,NA
LBY,Libya,31,Wadi Al Hayat,0,0,0,12.98929097,26.57138378,508.7224126,88981,4.949297282,0,0,0,0,0,0,0,0.072750762,0.001113095,0,0.009325636,0,0,0.064840037,0,0,0.85197059,0.0957314,LBY_31,NA
LBY,Libya,32,Yafran-Jadu,0,0,0,12.31281559,32.04378888,404.1658891,21864,4.339729619,0.002036348,0,0,0,0,0,0,0.476716786,0,0,0,0,0,0,0,0,0.521246859,0.105040339,LBY_32,NA
LSO,Lesotho,1,Berea,0,0,0,27.85040215,-29.15623671,1702.020879,195696,5.291581949,0,0,0,0,0.005410936,0,0.001899756,0.169925926,0.035660554,0.514363379,0.256413266,0.000257449,0.003928896,0.004355019,0.007007139,0,0.000777932,0.220434215,LSO_1,NA
LSO,Lesotho,2,Butha-Buthe,0,0,0,28.54994826,-28.80997388,2416.887843,81172,4.909406247,0,0,0,0,0.040924485,0,0.009102556,0.496614706,0.055506875,0.274065513,0.102042667,0.001262791,0.01187425,0,0.008605967,0,0,0.225887002,LSO_2,NA
LSO,Lesotho,3,Leribe,0,0,0,28.08017995,-28.95543306,1758.035031,238733,5.377912456,0,0,0.000112352,0,0.006061225,0.000121428,0.003138354,0.154146171,0.02928519,0.575754662,0.1984847,0.004199129,0.012158344,0.003800599,0.010452035,0,0.002285949,0.226082685,LSO_3,NA
LSO,Lesotho,4,Mafeteng,0,0,0,27.3583782,-29.79709155,1671.737229,198903,5.298641334,0,0,0,0,0.001178074,0,0.00340588,0.491816829,0.021851669,0.10721176,0.331510534,0.000310052,0.000152447,0.037950293,0.000125689,0,0.004486643,0.172577625,LSO_4,NA
LSO,Lesotho,5,Maseru,0,0,0,27.57187149,-29.38628378,1653.284399,498089,5.697306951,0,5.15E-05,0.000103797,0,0.003295407,0,0.002988691,0.147577641,0.010229515,0.155468567,0.263642359,0.000141313,0.001190968,0.414421318,0.00066693,0,0.000222476,0.216046192,LSO_5,NA
LSO,Lesotho,6,Mohale's Hoek,0,0,0,27.63100783,-30.11002164,1745.693804,164065,5.215015943,0,0.000150347,0,0,0.001212917,0,0.023387447,0.53903605,0.030702357,0.057663517,0.33542484,0.000181066,0,0.010412739,0,0,0.001828744,0.172583471,LSO_6,NA
LSO,Lesotho,7,Mokhotlong,0,0,0,28.98224772,-29.26741886,2559.442884,110521,5.043444806,0,0,0.003221774,0,0.001809141,0,0.052320147,0.748189671,0.00474403,0.082890031,0.090592939,0.000545934,0.013237556,0,0.002448768,0,0,0.189647586,LSO_7,NA
LSO,Lesotho,8,Qacha's Nek,0,0,0,28.79388329,-29.99230008,2224.403276,76806,4.885395148,0,0,0.003772422,0,0.017803633,0,0.026586492,0.453756702,0.030575564,0.265603743,0.190318851,0.002450714,0.005860303,0,0.003079183,0,0.000192548,0.218118697,LSO_8,NA
LSO,Lesotho,9,Quthing,0,0,0,27.90272162,-30.36012085,1934.842209,121141,5.083291154,0,0.001101287,0.000268552,0,0.002650163,0,0.046285134,0.526864665,0.029444478,0.076473994,0.310480242,0.001195803,0.001519044,0.003051262,0.000665523,0,0,0.184428006,LSO_9,NA
LSO,Lesotho,10,Thaba-Tseka,0,0,0,28.60377604,-29.55432692,2359.093533,119808,5.078485818,0,0,0.000986453,0,0.003533097,0,0.059829901,0.728745163,0.010710694,0.070232787,0.113251913,0.000971918,0.006949353,0.000454419,0.004334102,0,0,0.183979762,LSO_10,NA
MAR,Morocco,12,Souss - Massa - Draâ,0,0,0,-8.305191833,30.49567087,715.5415394,2909454,6.463811495,0.004093301,7.92E-06,0,0,0,3.41E-05,0.025761522,0.599447223,0.011745925,0.000370588,0.023868816,0,0.042838927,0.122260974,0,0,0.169570712,0.137261135,MAR_12,NA
MAR,Morocco,13,Tadla - Azilal,0,0,0,-6.58275088,32.24111224,805.2433825,1515573,6.18057686,0.000945392,2.19E-05,0,0,0,0.004815157,0.021885219,0.44900537,0.074289912,0.000897101,0.042230885,0,0.344360065,0.04543609,0.006172439,0,0.009940459,0.224537603,MAR_13,NA
MAR,Morocco,14,Tanger - Tétouan,0,0,0,-5.536352776,35.28946937,276.3014235,1828152,6.262012302,0.03023781,0.006096823,0.016787671,2.01E-05,0.000272165,0.013463953,0.013466941,0.056532496,0.105665965,0.033954238,0.019467236,0.001252983,0.5696784,0.110427784,0.018896826,0,0.003778509,0.260394566,MAR_14,NA
MAR,Morocco,15,Taza - Al Hoceima - Taounate,0,0,0,-4.307867948,34.48248464,598.7590566,1871352,6.272155486,0.010143084,0.003889379,0.001163,0,0,0.0050212,0.010701415,0.476212193,0.069670246,0.014492104,0.068573171,0.000333379,0.242879833,0.040179865,0.00260864,0,0.054132496,0.193525142,MAR_15,NA
MAR,Morocco,1,Chaouia - Ouardigha,0,0,0,-7.253143494,33.05209017,454.4624603,2046751,6.311065011,0.005628457,0,4.48E-05,0,0,2.56E-05,0.00079635,0.406692574,0.021150623,0.012341367,0.043297336,0,0.37470553,0.126803836,0.000257112,0,0.008256413,0.209252971,MAR_1,NA
MAR,Morocco,2,Doukkala - Abda,0,0,0,-8.651173691,32.62395155,154.3841276,2091180,6.320391417,0.007211037,0,0,0,0,0,0.000219485,0.465865673,0.022687598,0.052517945,0.07922737,0.000106919,0.242075873,0.111373304,0.000319937,0,0.018394961,0.223996684,MAR_2,NA
MAR,Morocco,3,Fès - Boulemane,0,0,0,-4.875142245,33.9164424,627.0117953,1710432,6.233105813,0,0.000113247,0,0,0,0.000135221,0.000812144,0.25820323,0.010523103,0.004828295,0.006294059,0,0.236206759,0.454599083,0.00046932,0,0.027815577,0.203155308,MAR_3,NA
MAR,Morocco,4,Gharb - Chrarda - Béni Hssen,0,0,0,-6.116113321,34.43384053,61.32152109,2025920,6.306622292,0.008524896,0.0007294,0.003734228,0,0,0.000562534,0.001129453,0.131344374,0.060341575,0.138268394,0.033808951,0.000188858,0.559118232,0.04617259,0.009330927,0,0.006745646,0.255734015,MAR_4,NA
MAR,Morocco,5,Grand Casablanca,0,0,0,-7.545341807,33.59236918,40.56252994,3392335,6.530498733,0.149478599,0,0,0,0,0,8.58E-05,0.014293448,0.008983934,0.004510265,0.003723367,0,0.115614185,0.692378605,0.001450186,0,0.009481038,0.149960614,MAR_5,NA
MAR,Morocco,6,Guelmim - Es-Semara,0,0,0,-9.468293037,29.03921874,457.5520454,434198,5.637687819,0.009024738,0,0,0,0,0,0.007964737,0.255406121,4.09E-05,1.69E-05,0.004082671,0,8.96E-06,0.010405316,0,0,0.713049422,0.07714111,MAR_6,NA
MAR,Morocco,7,Laâyoune - Boujdour - Sakia El Hamra,0,0,0,-12.17477218,27.92561151,109.4882494,2085,3.319106059,0.119813747,0.001119104,0,0,0,0,0.003357311,0.001119104,0.001119104,0,0,0,0,0,0,0,0.873471692,0.080543014,MAR_7,NA
MAR,Morocco,8,Marrakech - Tensift - Al Haouz,0,0,0,-8.158921883,31.6849055,519.4359626,3365220,6.527013461,0.001597945,0.000341401,5.59E-06,7.74E-06,0,0.000492936,0.014568546,0.576704883,0.033017344,0.002018667,0.020490258,0,0.041452503,0.23568716,3.31E-05,0,0.07358194,0.151723074,MAR_8,NA
MAR,Morocco,9,Meknès - Tafilalet,0,0,0,-5.189600679,33.09397058,958.2261933,2338518,6.368940717,0.007417206,0.001420253,0.000303442,0,0.000236797,0.003350982,0.003457396,0.372106967,0.03637213,0.015204108,0.03752772,0,0.169483881,0.173799803,0.000835906,0,0.178483265,0.177955308,MAR_9,NA
MAR,Morocco,10,Oriental,0,0,0,-2.543639064,34.66725225,520.5321347,2025724,6.306580273,0.008781328,0.000604261,0,0,0,0.000769366,0.003684553,0.625466764,0.030869733,0.002219289,0.023181965,0,0.086957524,0.149555563,0.000413003,0,0.067496563,0.165114426,MAR_10,NA
MAR,Morocco,11,Rabat - Salé - Zemmour - Zaer,0,0,0,-6.692163254,33.91678178,125.9210326,2332065,6.367740651,0.016557426,3.14E-05,5.83E-05,0,0,0.001023192,0.000182176,0.11672134,0.040245941,0.045356559,0.024024428,0,0.223019321,0.530859938,0.001185941,0,0.000733684,0.225835628,MAR_11,NA
MLI,Mali,1,Bamako,0,0,0,-8,12.6,323,1192651,6.076513377,0.147727,0,0,0,0,0,0.0113636,0.0681818,0,0.159091,0.0568182,0,0,0.556818,0,0,0,0.140677734,MLI_1,0.742467944
MLI,Mali,2,Gao,0,0,0,0.408943193,16.28615264,275.8114714,541764,5.733810143,0.032672649,0,0,0,0,0,0.001864644,0.582262297,7.59E-06,2.38E-05,0.017316368,0,7.63E-05,0.001643349,0,0,0.364132994,0.105166147,MLI_2,0.742467944
MLI,Mali,3,Kayes,1,1,1,-10.36229108,14.11263696,222.8861554,1944044,6.28870609,0.004137115,4.78E-05,0.000426956,3.89E-07,0.018088536,0.001582707,0.001838881,0.114575786,0.045524995,0.34255474,0.242362449,8.27E-05,0.147440373,0.000227605,0.00020617,0,0.080902797,0.232716631,MLI_3,0.742467944
MLI,Mali,4,Kidal,0,0,0,1.420682919,18.7979785,470.1016051,66040,4.819807065,0,0,0,0,0,0,0,0.058340712,0,0,0.000287782,0,0,0,0,0,0.941371454,0.086978034,MLI_4,0.742467944
MLI,Mali,5,Koulikoro,1,1,1,-7.709554541,12.91524126,379.7426143,2906440,6.463361362,0.004801059,0,0.000445172,0,0.021668963,0.000543542,0.005316007,0.083202464,0.053998127,0.37795987,0.17702789,0,0.163752568,0.064030313,0.000238865,0,0.047015146,0.237343375,MLI_5,0.742467944
MLI,Mali,6,Mopti,0,0,0,-3.699815159,14.45728047,310.5150127,1960602,6.292389441,0.024522471,0,9.11E-06,0,2.22E-05,0.000155772,0.000949241,0.287884964,0.004883066,0.045047113,0.531338631,2.25E-05,0.059074305,0.008067836,0,0,0.038022812,0.167935322,MLI_6,0.742467944
MLI,Mali,7,Ségou,0,0,0,-5.683204163,13.51275222,288.7021432,2303285,6.362347679,0.025194646,0.000308634,0,0,8.18E-05,0,0.00267565,0.094791074,0.01096785,0.12494648,0.372317322,0.000308634,0.336120756,0.002938035,0.001300003,0,0.028049091,0.206121145,MLI_7,0.742467944
MLI,Mali,8,Sikasso,0,1,1,-6.217147027,11.56905539,364.333078,2540003,6.40483423,0.002850936,0.00022307,0.000790321,6.94E-05,0.053577554,0.001128115,0.001079662,0.059071089,0.127733425,0.457295962,0.0883809,0.000162389,0.151607135,0.007667402,0.002400504,0,0.045962049,0.276421682,MLI_8,0.742467944
MLI,Mali,9,Timbuktu,0,0,0,-3.271373479,16.36940304,276.2828665,672897,5.827948592,0.067046437,0,0,0,0,0,0.000164032,0.476279787,0.001033679,0.000443571,0.113940717,0,0.000417728,0.000516796,0,0,0.340157301,0.122701383,MLI_9,0.742467944
MOZ,Mozambique,1,Cabo Delgado,0,0,0,39.54601365,-12.68101112,322.2726492,1659803,6.220056545,0.014651435,0.00108232,0.004091129,0.000164739,0.001376538,0.000323214,0.001270535,0.003124342,0.075949192,0.861680625,0.006373686,0.004651778,0.00509798,0.000413958,0.018786025,0,0.000962455,0.327799425,MOZ_1,NA
MOZ,Mozambique,2,Gaza,0,0,0,33.37413154,-24.51151292,51.98517365,1353401,6.131426493,0.029354753,0.000470336,0.013115149,0,0.005194893,0.000233461,0.003083368,0.011847699,0.17817998,0.607520807,0.012207494,0.0013014,0.08951714,0.003752812,0.043009396,0,0.001211192,0.334940727,MOZ_2,NA
MOZ,Mozambique,3,Inhambane,0,0,0,34.97031182,-23.43739971,82.79710231,1396492,6.145038452,0.038544203,0.002551851,0.01156287,6.01E-05,0.002029071,0.000949016,0.002157178,0.005397529,0.199536661,0.635689702,0.019830199,0.007897236,0.035523643,0.00245534,0.032013074,0,0.003802365,0.359994126,MOZ_3,NA
MOZ,Mozambique,4,Manica,0,0,0,33.35250838,-19.15674528,500.3474486,1630791,6.212398306,0.007100768,5.37E-05,0.01240014,0,0.004257209,0.000129532,0.00329735,0.003926919,0.293819774,0.633684168,0.001963045,0.000439756,0.009210601,0.0110319,0.01847652,0,0.000208552,0.355801201,MOZ_4,NA
MOZ,Mozambique,5,Maputo,0,0,0,32.55146897,-25.82106009,32.99541443,2290446,6.359920057,0.025358877,0.004018218,0.005334967,3.64E-05,0.002932975,0.000475963,0.003754682,0.061475155,0.059431996,0.304406033,0.002633639,0.008591707,0.139114494,0.336310517,0.011363006,0,0.034761673,0.269607661,MOZ_5,NA
MOZ,Mozambique,6,Nampula,0,0,0,39.47292673,-15.05113694,267.6428273,4477358,6.651021821,0.012218589,0.003004682,0.001763625,4.78E-05,0.000787596,0.000836974,0.00111603,0.006020778,0.08514571,0.786667865,0.013120796,0.007312029,0.006486835,0.04085266,0.032692552,0,0.001925446,0.313987868,MOZ_6,NA
MOZ,Mozambique,7,Nassa,0,0,0,35.99568014,-13.81803693,811.4240274,1375694,6.138521843,0.013637254,0.000178312,0.006427148,2.89E-05,0.007795155,0.000291936,0.004748149,0.019035313,0.432324218,0.470264502,0.011627773,0.001045723,0.00213798,0.000967351,0.029191613,0,0.000298689,0.308822234,MOZ_7,NA
MOZ,Mozambique,8,Sofala,0,0,0,34.67384797,-19.26878548,70.35864743,1837869,6.264314552,0.078706944,0.001513945,0.010960405,0,0.002426727,0.000307002,0.00149735,0.008699627,0.201723563,0.582221021,0.008610257,0.01510403,0.014034055,0.046663142,0.016892856,0,0.010639187,0.31896247,MOZ_8,NA
MOZ,Mozambique,9,Tete,0,0,0,33.5912541,-15.53187095,694.9674054,2137012,6.329806961,0.018153139,0.000185819,0.001500837,1.01E-05,0.006255667,0.000161273,0.00443864,0.024527042,0.1249709,0.698968726,0.02290586,0.00192636,0.035693937,0.004482878,0.052963231,0,0.002855592,0.295535318,MOZ_9,NA
MOZ,Mozambique,10,Zambezia,0,0,0,36.9060344,-16.64198579,316.7907403,4385488,6.642017927,0.010097194,0.002290205,0.010294251,2.23E-07,0.00364993,0.001830949,0.002007934,0.009006065,0.3847908,0.503449696,0.002946761,0.011748889,0.012350644,0.003277797,0.041628308,0,0.000630286,0.357884313,MOZ_10,NA
MRT,Mauritania,1,Adrar,0,0,0,-12.51047576,20.48805148,249.9407056,78085,4.892567615,0.000177057,0,0,0,0,0,6.03E-06,0.000405712,0,0,0,0,0,0.018853367,0,0,0.980557998,0.06475297,MRT_1,0
MRT,Mauritania,2,Assaba,0,0,0,-11.61076059,16.47439102,151.6674596,326655,5.51408931,0.000264223,0,0,0,0,0,0.000162365,0.511303289,0.000449594,0.007958995,0.274704129,0,5.97E-05,0.00256452,0,0,0.202533035,0.140592465,MRT_2,0
MRT,Mauritania,3,Brakna,0,0,0,-13.77047849,16.75912088,48.68043408,299209,5.475974653,0.002956753,0,0,0,0,2.38E-05,2.38E-05,0.680101002,0.000217497,0,0.056360772,0,0,0,0,0,0.260316498,0.138929037,MRT_3,0
MRT,Mauritania,4,Dakhlet Nouadhibou,0,0,0,-16.43867496,20.39964123,26.94977278,4181,3.621280168,0.071082234,0,0,0,0,0,0,0.001401299,0,0,0,0,0,0,0,0,0.927516481,0.075839938,MRT_4,0
MRT,Mauritania,5,Gorgol,0,0,0,-12.98966231,15.99135736,44.4596075,341759,5.53371996,0.009226413,0,0,0,0,0,0.000260607,0.614965255,0.000319156,0.001956126,0.228284545,0,0.001652868,0.002606119,0,0,0.140728875,0.140575926,MRT_5,0
MRT,Mauritania,6,Guidimaka,0,0,0,-12.15891183,15.31415396,80.44475192,251873,5.401181615,0.005109641,0,0,0,0,0,0.000862724,0.315583247,0.001040711,0.02497413,0.4991518,0,0.001753397,0,0,0,0.15152425,0.16531591,MRT_6,0
MRT,Mauritania,7,Hodh ech Chargui,0,0,0,-7.520723926,16.06797737,254.8596213,365148,5.562468926,3.56E-05,0,2.03E-05,0,0,1.02E-05,0.000301542,0.389011046,0.000296156,0.002037889,0.514071951,0,3.90E-05,0,0,0,0.094176324,0.138477379,MRT_7,0
MRT,Mauritania,8,Hodh el Gharbi,0,0,0,-9.73488199,16.10208499,203.4914908,298323,5.474686738,2.49E-05,0,0,0,0,0,0.000138055,0.288219351,0.000413544,0.024627582,0.624705352,0,0.001744231,0,0,0,0.060126933,0.16417546,MRT_8,0
MRT,Mauritania,9,Inchiri,0,0,0,-14.74099742,19.77768719,129.1453322,14718,4.167848799,0.000809922,0,0,0,0,0,0,0.002001097,0,0,0,0,0,0,0,0,0.997188983,0.064157464,MRT_9,0
MRT,Mauritania,10,Nouakchott,0,0,0,-15.98173969,18.09546116,9.103130596,787933,5.89648929,0.056852752,0,0,0,0,0,0,1.44E-05,0,0,0,0,0,0.492365269,0,0,0.450767466,0.085906883,MRT_10,0
MRT,Mauritania,11,Tagant,0,0,0,-11.75393219,17.96222393,308.8617508,80731,4.907040332,0,0,0,0,0,0,0,0.248169559,0,0,0.002243981,0,0,0,0,0,0.749586448,0.098168385,MRT_11,0
MRT,Mauritania,12,Tiris Zemmour,0,0,0,-12.30346699,23.08465559,423.8320636,69830,4.844042042,0.013404969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.986595112,0.07119964,MRT_12,0
MRT,Mauritania,13,Trarza,0,1,1,-15.41496679,16.93670645,29.45169211,339251,5.530521136,0.028720726,1.47E-05,0,0,1.47E-05,0,0.000141693,0.682241156,0.001284784,0.003674003,0.048617959,1.47E-05,0.027846085,0.012234664,0.001830951,0,0.193363748,0.150056782,MRT_13,0
MWI,Malawi,12,Mangochi,0,0,0,35.19734028,-14.37487515,688.4266728,870843,5.939939865,0.092353829,0.000941674,0.002664311,0,0.00926784,0.000347906,0.008493802,0.008311495,0.139303819,0.657788447,0.019293153,0.005899521,0.011532276,0.002192937,0.04107769,0,0.000531197,0.289352117,MWI_12,NA
MWI,Malawi,13,Mchinji,0,0,0,33.00258194,-13.71436415,1215.844531,512366,5.709580303,0,0,0.000505801,0,0.000821279,0,0.014472651,0.011908554,0.086537272,0.745837753,0.018548501,0,0.06905206,0.007169923,0.04417249,0,0.000973442,0.310750452,MWI_13,NA
MWI,Malawi,14,Mulanje,0,0,0,35.49191813,-15.96580166,769.6556914,617147,5.790388622,0,0.004543484,0.075588565,0,0.009139644,0.007193486,0.009562932,0.017931557,0.202119602,0.464407561,0.036872132,0.008142892,0.029294133,0.001140516,0.132130299,0,0.001933146,0.319788572,MWI_14,NA
MWI,Malawi,15,Mwanza,0,0,0,34.60616434,-15.52423135,639.2712383,184513,5.26602697,0,0,0.003837533,0,0.001757803,0,0.004694233,0.002741242,0.089852018,0.773163073,0.000290313,0,0.010537833,0,0.11312609,0,0,0.324633693,MWI_15,NA
MWI,Malawi,16,Mzimba,0,0,0,33.62547811,-11.7747556,1276.649479,806151,5.906416397,0,0.000394437,0.012399116,0,0.001595616,0.000169804,0.001417619,0.004300891,0.078432287,0.831831295,0.04063421,0.000774954,0.003470427,0.014064977,0.010067105,0,0.000447253,0.287939547,MWI_16,NA
MWI,Malawi,17,Nkhata Bay,0,0,0,34.09928759,-11.63400837,859.9257283,380818,5.580717468,0.125456505,0.00655595,0.171906582,0.000174967,0.006823022,0.001996156,0.002550952,0.005649312,0.168345701,0.486621001,0.008129835,0.006548768,0.002600825,0.000274192,0.004300355,0,0.002065931,0.331114382,MWI_17,NA
MWI,Malawi,18,Nkhotakota,0,0,0,34.15880531,-12.8655844,579.0556751,383547,5.58381859,0.146098362,0.000969623,0.014435819,0.000576652,0.002328444,0.000620322,0.002942666,0.007591388,0.181398652,0.574656914,0.022591159,0.004134035,0.009111116,0.009711552,0.019750468,0,0.003082818,0.265324865,MWI_18,NA
MWI,Malawi,19,Nsanje,0,0,0,35.16835101,-16.7203898,147.190636,310209,5.491654394,0.00064711,0.000161778,0.037830228,0,0,0.000323554,0.000341741,0.001721744,0.104187592,0.789606389,0.02393826,0.004044431,0.024231008,0.005538787,0.007427283,0,0,0.34909718,MWI_19,NA
MWI,Malawi,20,Ntcheu,0,0,0,34.72299006,-14.8001771,950.4381522,572543,5.757808109,0,0,0,0,0.00041031,0,0.001291049,0.001607918,0.025278313,0.864396428,0.003292303,0,0.004550605,0.002976367,0.096196579,0,0,0.312136185,MWI_20,NA
MWI,Malawi,21,Ntchisi,0,0,0,33.90231033,-13.28475005,1140.675391,247627,5.393797996,0,0,0.003076118,0,0.003346173,0,0.002229167,0.004338476,0.118431809,0.815215286,0.016737249,0,0.00820666,0.002409235,0.026009809,0,0,0.276840572,MWI_21,NA
MWI,Malawi,22,Phalombe,0,0,0,35.70984912,-15.72195538,775.418731,322577,5.508633399,0.034824831,0.003514851,0.017611178,0,0.008871568,0.002503861,0.005089185,0.006114055,0.075066768,0.733592713,0.016428608,0.00836727,0.022181358,0.007743215,0.05809041,0,0,0.280790872,MWI_22,NA
MWI,Malawi,23,Rumphi,0,0,0,33.88239857,-10.89926395,1185.651911,219823,5.342073131,0.053198868,0.001125701,0.042305982,0,0.002924619,5.36E-06,0.002021647,0.002195088,0.197840143,0.66976902,0.009581333,0.002926573,0.001572512,0,0.014240945,0,0.000292204,0.291319889,MWI_23,NA
MWI,Malawi,24,Salima,0,0,0,34.4164642,-13.76865859,545.1949276,422875,5.626212011,0.080073198,0.001581227,0.00179641,0,0.005353471,0.000736769,0.006880545,0.018173257,0.13074364,0.581290517,0.015684342,0.005393318,0.007434711,0.023002081,0.121544667,0,0.000311831,0.266132442,MWI_24,NA
MWI,Malawi,25,Thyolo,0,0,0,35.14031854,-16.06105598,859.1294163,727814,5.862020405,0,0,0.019771232,0,0,0,0.000882778,0.001262272,0.165897839,0.683498545,0.001341474,0,0.031569905,0.007124127,0.088651777,0,0,0.360983437,MWI_25,NA
MWI,Malawi,26,Zomba,0,0,0,35.36894924,-15.44179946,769.3387675,759450,5.880499186,0.013392475,0.002310929,0.015311956,3.50E-05,0.002888496,0.000231623,0.007531363,0.00945048,0.03100179,0.74814978,0.008895365,0.004299203,0.028840057,0.019386711,0.107211163,0,0.001063505,0.297159369,MWI_26,NA
MWI,Malawi,1,Balaka,0,0,0,35.0720236,-15.01574148,552.1033291,452467,5.65558691,0,0,0,0,0.001071195,0.001071195,0.003317606,0.002761402,0.014755976,0.843580975,0.014465879,0.001071195,0.039449379,0,0.077779513,0,0.000675662,0.296729268,MWI_1,NA
MWI,Malawi,2,Blantyre,0,0,0,35.01422911,-15.75165108,918.3274161,1328551,6.123378231,0,0,0.004821266,0,0.000221285,0,0.003732853,0.000551779,0.08659104,0.509196227,0.004912584,0,0.035025517,0.289519516,0.065428243,0,0,0.321186169,MWI_2,NA
MWI,Malawi,3,Chikwawa,0,0,0,34.8124741,-16.21346853,172.3335828,558413,5.74695552,0.000853529,0,0.005720022,0,0.008738857,0,0.001802616,0.013158013,0.106502067,0.711926823,0.011040777,0,0.096188416,0.000105248,0.038419508,0,0.005544109,0.329768809,MWI_3,NA
MWI,Malawi,4,Chiradzulu,0,0,0,35.25374127,-15.79498929,867.0868975,468437,5.670651191,0,0,0,0,0,0,0.008906149,0.008906149,0.049762778,0.720955593,0.044265641,0,0.022181419,0,0.143878277,0,0.001143936,0.29756745,MWI_4,NA
MWI,Malawi,5,Chitipa,0,0,0,33.40484625,-9.800562273,1316.820624,190477,5.279842542,0,0,0.002712521,0,0.000296798,0,0.000483406,0.000825296,0.146465682,0.813676196,0.016626858,0,0,0,0.018913176,0,0,0.313488591,MWI_5,NA
MWI,Malawi,6,Dedza,0,0,0,34.21729467,-14.26065933,1252.081806,793863,5.899745561,0.017856449,0.000411582,0.001619638,0,0.006024779,0.000566174,0.007531707,0.033408185,0.097455873,0.690930674,0.030936489,0.00023947,0.045121348,0.019589402,0.04674935,0,0.001558814,0.273677037,MWI_6,NA
MWI,Malawi,7,Dowa,0,0,0,33.78191521,-13.55772658,1210.016214,637779,5.804670215,0,0,0.002199466,0,0.003680154,0,0.00447879,0.017129967,0.106450429,0.64194325,0.035543461,0,0.110876823,0.007343006,0.070354698,0,0,0.263810327,MWI_7,NA
MWI,Malawi,8,Karonga,0,0,0,33.93873354,-10.01559908,591.693173,326500,5.513883186,0.19216484,0.003788008,0.005660426,0,0.001288454,0.001004323,0.000498271,0.005227219,0.075155713,0.657319947,0.034826293,0.004729745,0.00142136,0.002311184,0.012722826,0,0.001881246,0.257461878,MWI_8,NA
MWI,Malawi,9,Kasungu,0,0,0,33.480082,-13.03730268,1114.058888,752887,5.876729798,0,0,0.000946563,0,0.001557905,0,0.003737572,0.007213967,0.059533709,0.839330253,0.030889817,0,0.031185729,0.008645209,0.016959253,0,0,0.26778695,MWI_9,NA
MWI,Malawi,10,Lilongwe,0,0,0,33.72454036,-13.97571369,1117.317103,2173982,6.337255944,0,0.000170115,0.001069786,0,0.001198732,0.000170115,0.004597179,0.031502917,0.056397222,0.500518337,0.055044315,0.000556474,0.10824406,0.168192844,0.071423347,0,0.000914445,0.251989742,MWI_10,NA
MWI,Malawi,11,Machinga,0,0,0,35.54155236,-14.9366708,663.0096877,678799,5.831741194,0.01582338,0.005525577,0.011955101,6.13E-05,0.004795698,0.002951654,0.00747017,0.005603273,0.068167317,0.707943242,0.017563108,0.017860632,0.03209252,0.005123685,0.096606084,0,0.000457253,0.290307701,MWI_11,NA
NAM,Namibia,1,Caprivi,0,0,0,24.24008591,-17.70809665,855.255353,108724,5.036325422,0,0,0,0,0.000372289,0.000271022,4.54E-05,0.031727997,0.181690736,0.76793173,0.009280271,6.61E-05,0.003134231,0,0.000750568,0,0.004729443,0.299119885,NAM_1,NA
NAM,Namibia,2,Erongo,0,0,0,15.00971143,-22.27124383,518.2443437,81193,4.909518588,0.002286179,0,0,0,0,0,9.52E-06,0.280009409,0.000757814,9.58E-07,0.005412324,0,0,0.014993888,0,0,0.696530121,0.089816755,NAM_2,NA
NAM,Namibia,3,Hardap,0,0,0,17.59775586,-24.12494361,1279.100015,79808,4.902046427,0.000432076,0,0,0,0,0,0.000343986,0.894542178,0.000322753,0,0.024306236,0,0.00010351,0.007365726,0,0,0.072583383,0.108924778,NAM_3,NA
NAM,Namibia,4,Karas,0,0,0,17.62914233,-27.09100152,773.9574276,82025,4.913946239,0.005087684,0,0,0,0,0,2.93E-05,0.38217682,0.000149062,0,0.002926743,0,0.000594387,0.010428747,0,0,0.598607225,0.071609638,NAM_4,NA
